Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,310
"energía, total","2770 (665)
							",kJ (kcal),236
"grasa, total (lipidos totales)",71,g,258
"proteina, total",8.4,g,258
agua (humedad),20.6,g,258
Hidratos de Carbono,,,
"fibra, dietetica total",0,g,258
carbohidratos,0,g,258
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",29.86,g,258
"ácidos grasos, poliinsaturados totales",10.86,g,258
ácidos grasos saturados totales,29.38,g,7
ácido graso 12:0 (láurico),-,-,-
ácido graso 14:0 (ácido mirístico),-,-,-
ácido graso 16:0 (ácido palmítico),-,-,-
ácido graso 18:0 (ácido esteárico),-,-,-
ácido graso 18:1 n-9 cis (ácido oléico),-,-,-
colesterol,57,mg,258
ácido graso 18:2,-,-,-
ácido graso 18:3,-,-,-
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,traza,ug,258
Vitamina D,traza,ug,258
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0.03,mg,258
"folato, total",traza,ug,32
"equivalentes de niacina, totales",1.3,mg,258
riboflavina,0.02,mg,38
tiamina,0.1,mg,38
Vitamina B-12,traza,ug,258
"Vitamina B-6, Total",0.37,mg,38
Vitamina C (ácido ascórbico),0,mg,258
Minerales,,,
calcio,6,mg,258
"hierro, total",0.7,mg,258
potasio,75,mg,258
magnesio,5,mg,258
sodio,560,mg,258
fósforo,177,mg,258
ioduro,11,ug,38
"selenio, total",1,ug,258
zinc (cinc),0.4,mg,258
