Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,310
"energía, total","1292 (310)
							",kJ (kcal),236
"grasa, total (lipidos totales)",25.5,g,258
"proteina, total",18,g,258
agua (humedad),54,g,258
Hidratos de Carbono,,,
"fibra, dietetica total",0,g,258
carbohidratos,2.5,g,258
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",10.1,g,61
"ácidos grasos, poliinsaturados totales",1.05,g,258
ácidos grasos saturados totales,14.24,g,258
ácido graso 12:0 (láurico),0.778,g,326
ácido graso 14:0 (ácido mirístico),2.537,g,326
ácido graso 16:0 (ácido palmítico),7.415,g,326
ácido graso 18:0 (ácido esteárico),3.256,g,326
ácido graso 18:1 n-9 cis (ácido oléico),4.95,g,326
colesterol,94,mg,258
ácido graso 18:2,0.589,g,326
ácido graso 18:3,0.102,g,326
ácido graso 20:4 n-6  (ácido araquidónico),0.033,g,326
ácido graso 20:5 (ácido eicosapentaenóico),0.005,g,326
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,299,ug,38
Vitamina D,0.28,ug,258
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,1,mg,258
"folato, total",5,ug,32
"equivalentes de niacina, totales",4.2,mg,258
riboflavina,0.3,mg,258
tiamina,0.03,mg,258
Vitamina B-12,0.3,ug,258
"Vitamina B-6, Total",0.01,mg,258
Vitamina C (ácido ascórbico),0,mg,258
Minerales,,,
calcio,276,mg,258
"hierro, total",0.1,mg,7
potasio,150,mg,258
magnesio,30,mg,258
sodio,935,mg,258
fósforo,535,mg,258
ioduro,38.5,ug,258
"selenio, total",14.5,ug,258
zinc (cinc),0.5,mg,258
