Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,310
"energía, total","519 (125)
							",kJ (kcal),236
"grasa, total (lipidos totales)",3.5,g,30
"proteina, total",2.9,g,30
agua (humedad),73.4,g,30
Hidratos de Carbono,,,
"fibra, dietetica total",0.01,g,7
carbohidratos,19.1,g,30
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",0.96,g,30
"ácidos grasos, poliinsaturados totales",0.24,g,30
ácidos grasos saturados totales,2.1,g,30
ácido graso 12:0 (láurico),-,-,-
ácido graso 14:0 (ácido mirístico),-,-,-
ácido graso 16:0 (ácido palmítico),-,-,-
ácido graso 18:0 (ácido esteárico),-,-,-
ácido graso 18:1 n-9 cis (ácido oléico),-,-,-
colesterol,11,mg,30
ácido graso 18:2,-,-,-
ácido graso 18:3,-,-,-
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,34,ug,7
Vitamina D,0.1,ug,7
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0.4,mg,280
"folato, total",0.31,ug,7
"equivalentes de niacina, totales",0.084,mg,30
riboflavina,0.14,mg,7
tiamina,0.033,mg,30
Vitamina B-12,0.4,ug,7
"Vitamina B-6, Total",0.037,mg,30
Vitamina C (ácido ascórbico),0.8,mg,30
Minerales,,,
calcio,113,mg,7
"hierro, total",0.15,mg,30
potasio,160,mg,7
magnesio,14,mg,30
sodio,55,mg,7
fósforo,104,mg,7
ioduro,13.4,ug,280
"selenio, total",2,ug,30
zinc (cinc),0.33,mg,30
