Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,310
"energía, total","257 (62)
							",kJ (kcal),236
"grasa, total (lipidos totales)",0.2,g,31
"proteina, total",0.2,g,149
agua (humedad),83.3,g,149
Hidratos de Carbono,,,
"fibra, dietetica total",1.7,g,149
carbohidratos,14.5,g,61
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",0.02,g,38
"ácidos grasos, poliinsaturados totales",0.023,g,38
ácidos grasos saturados totales,0.007,g,38
ácido graso 12:0 (láurico),-,-,-
ácido graso 14:0 (ácido mirístico),-,-,-
ácido graso 16:0 (ácido palmítico),-,-,-
ácido graso 18:0 (ácido esteárico),-,-,-
ácido graso 18:1 n-9 cis (ácido oléico),-,-,-
colesterol,0,mg,61
ácido graso 18:2,-,-,-
ácido graso 18:3,-,-,-
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,1.7,ug,38
Vitamina D,0,ug,61
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0.2,mg,149
"folato, total",2,ug,149
"equivalentes de niacina, totales",0.2,mg,7
riboflavina,0.02,mg,149
tiamina,0.01,mg,149
Vitamina B-12,0,ug,61
"Vitamina B-6, Total",0.02,mg,149
Vitamina C (ácido ascórbico),1,mg,149
Minerales,,,
calcio,6,mg,149
"hierro, total",0.3,mg,149
potasio,66,mg,149
magnesio,4,mg,149
sodio,5,mg,149
fósforo,7,mg,149
ioduro,traza,ug,38
"selenio, total",0.4,ug,38
zinc (cinc),0.1,mg,154
