Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,61
"energía, total","1464 (351)
							",kJ (kcal),236
"grasa, total (lipidos totales)",18.625,g,61
"proteina, total",35.9,g,154
agua (humedad),8.5,g,154
Hidratos de Carbono,,,
"fibra, dietetica total",15.7,g,154
carbohidratos,9.7034,g,61
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),0,g,280
"ácidos grasos, monoinsaturados totales",3.5,g,154
"ácidos grasos, poliinsaturados totales",9.1,g,154
ácidos grasos saturados totales,2.3,g,154
ácido graso 12:0 (láurico),0.017,g,327
ácido graso 14:0 (ácido mirístico),0.015,g,325
ácido graso 16:0 (ácido palmítico),1.871,g,325
ácido graso 18:0 (ácido esteárico),0.8612,g,325
ácido graso 18:1 n-9 cis (ácido oléico),3.693,g,325
colesterol,0,mg,61
ácido graso 18:2,10.015,g,325
ácido graso 18:3,1.845,g,325
ácido graso 20:4 n-6  (ácido araquidónico),0,g,280
ácido graso 20:5 (ácido eicosapentaenóico),0,g,280
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,2,ug,30
Vitamina D,0,ug,29
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,2.9,mg,154
"folato, total",370,ug,154
"equivalentes de niacina, totales",7.9,mg,7
riboflavina,0.27,mg,154
tiamina,0.61,mg,154
Vitamina B-12,0,ug,29
"Vitamina B-6, Total",0.38,mg,154
Vitamina C (ácido ascórbico),traza,mg,29
Minerales,,,
calcio,240,mg,154
"hierro, total",9.7,mg,154
potasio,1730,mg,154
magnesio,250,mg,154
sodio,5,mg,154
fósforo,660,mg,154
ioduro,10,ug,7
"selenio, total",14,ug,29
zinc (cinc),4.3,mg,154
