Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,38
"energía, total","658 (158)
							",kJ (kcal),236
"grasa, total (lipidos totales)",8.82,g,38
"proteina, total",6.06,g,38
agua (humedad),63.9,g,38
Hidratos de Carbono,,,
"fibra, dietetica total",7.8,g,38
carbohidratos,13.42,g,38
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",3.445,g,38
"ácidos grasos, poliinsaturados totales",0.772,g,38
ácidos grasos saturados totales,3.095,g,38
ácido graso 12:0 (láurico),-,-,-
ácido graso 14:0 (ácido mirístico),-,-,-
ácido graso 16:0 (ácido palmítico),-,-,-
ácido graso 18:0 (ácido esteárico),-,-,-
ácido graso 18:1 n-9 cis (ácido oléico),-,-,-
colesterol,20,mg,38
ácido graso 18:2,-,-,-
ácido graso 18:3,-,-,-
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,24.1,ug,38
Vitamina D,0,ug,38
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0.35,mg,38
"folato, total",56.58,ug,38
"equivalentes de niacina, totales",9.34,mg,38
riboflavina,0.1,mg,38
tiamina,0.12,mg,38
Vitamina B-12,10.59,ug,38
"Vitamina B-6, Total",0.1,mg,38
Vitamina C (ácido ascórbico),0,mg,38
Minerales,,,
calcio,118.3,mg,38
"hierro, total",7.8,mg,38
potasio,1170,mg,38
magnesio,174.3,mg,38
sodio,891,mg,38
fósforo,309.9,mg,38
ioduro,5.6,ug,38
"selenio, total",16.1,ug,38
zinc (cinc),0.63,mg,38
