Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,310
"energía, total","1598 (383)
							",kJ (kcal),236
"grasa, total (lipidos totales)",15.2,g,31
"proteina, total",3.5,g,31
agua (humedad),22.2,g,7
Hidratos de Carbono,,,
"fibra, dietetica total",2.1,g,31
carbohidratos,57.4,g,31
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),0,g,30
"ácidos grasos, monoinsaturados totales",4.2,g,31
"ácidos grasos, poliinsaturados totales",0.6,g,31
ácidos grasos saturados totales,8.9,g,31
ácido graso 12:0 (láurico),0.021,g,30
ácido graso 14:0 (ácido mirístico),0.126,g,30
ácido graso 16:0 (ácido palmítico),2.062,g,30
ácido graso 18:0 (ácido esteárico),1.534,g,30
ácido graso 18:1 n-9 cis (ácido oléico),4.109,g,30
colesterol,60,mg,31
ácido graso 18:2,2.066,g,30
ácido graso 18:3,0.123,g,30
ácido graso 20:4 n-6  (ácido araquidónico),0,g,30
ácido graso 20:5 (ácido eicosapentaenóico),0,g,30
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,37,ug,29
Vitamina D,0.34,ug,29
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0.52,mg,29
"folato, total",7,ug,7
"equivalentes de niacina, totales",0.9,mg,7
riboflavina,0.03,mg,7
tiamina,0.1,mg,7
Vitamina B-12,0,ug,7
"Vitamina B-6, Total",0.07,mg,7
Vitamina C (ácido ascórbico),7,mg,29
Minerales,,,
calcio,82,mg,7
"hierro, total",4,mg,7
potasio,117,mg,7
magnesio,35,mg,7
sodio,626,mg,7
fósforo,87,mg,7
ioduro,5,ug,29
"selenio, total",1,ug,29
zinc (cinc),2,mg,7
