Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,38
"energía, total","351 (84)
							",kJ (kcal),236
"grasa, total (lipidos totales)",6.4,g,38
"proteina, total",1.5,g,38
agua (humedad),85.3,g,38
Hidratos de Carbono,,,
"fibra, dietetica total",1.6,g,38
carbohidratos,5.2,g,38
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),traza,g,328
"ácidos grasos, monoinsaturados totales",1.1,g,38
"ácidos grasos, poliinsaturados totales",3.3,g,38
ácidos grasos saturados totales,0.62,g,38
ácido graso 12:0 (láurico),traza,g,328
ácido graso 14:0 (ácido mirístico),traza,g,328
ácido graso 16:0 (ácido palmítico),0.26,g,328
ácido graso 18:0 (ácido esteárico),0.15,g,328
ácido graso 18:1 n-9 cis (ácido oléico),1.021,g,328
colesterol,0,mg,38
ácido graso 18:2,2.133,g,328
ácido graso 18:3,traza,g,328
ácido graso 20:4 n-6  (ácido araquidónico),traza,g,328
ácido graso 20:5 (ácido eicosapentaenóico),traza,g,328
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,53,ug,310
Vitamina D,0.27,ug,38
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0.58,mg,38
"folato, total",17.1,ug,38
"equivalentes de niacina, totales",0.76,mg,38
riboflavina,0.02,mg,38
tiamina,0.08,mg,38
Vitamina B-12,0,ug,38
"Vitamina B-6, Total",0.11,mg,38
Vitamina C (ácido ascórbico),17.5,mg,38
Minerales,,,
calcio,12.6,mg,38
"hierro, total",0.51,mg,38
potasio,280,mg,38
magnesio,12.5,mg,38
sodio,340,mg,38
fósforo,39,mg,38
ioduro,1.4,ug,38
"selenio, total",0.95,ug,38
zinc (cinc),0.2,mg,38
