Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),-,-,-
"energía, total","528 (127)
							",kJ (kcal),236
"grasa, total (lipidos totales)",2.95,g,373
"proteina, total",24.65,g,373
agua (humedad),71.26,g,373
Hidratos de Carbono,,,
"fibra, dietetica total",-,-,-
carbohidratos,traza,g,373
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",0.672,g,373
"ácidos grasos, poliinsaturados totales",0.16,g,373
ácidos grasos saturados totales,0.556,g,373
ácido graso 12:0 (láurico),0.005,g,373
ácido graso 14:0 (ácido mirístico),0.022,g,373
ácido graso 16:0 (ácido palmítico),0.357,g,373
ácido graso 18:0 (ácido esteárico),0.172,g,373
ácido graso 18:1 n-9 cis (ácido oléico),0.621,g,373
colesterol,62.5,mg,373
ácido graso 18:2,0.153,g,373
ácido graso 18:3,0.007,g,373
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,3.15,ug,373
Vitamina D,-,-,-
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,-,-,-
"folato, total",traza,ug,373
"equivalentes de niacina, totales",7.5,mg,373
riboflavina,0.19,mg,373
tiamina,0.34,mg,373
Vitamina B-12,0.15,ug,373
"Vitamina B-6, Total",0.54,mg,373
Vitamina C (ácido ascórbico),-,-,-
Minerales,,,
calcio,12.5,mg,373
"hierro, total",0.79,mg,373
potasio,484.5,mg,373
magnesio,39.5,mg,373
sodio,46.5,mg,373
fósforo,171.5,mg,373
ioduro,-,-,-
"selenio, total",31,ug,373
zinc (cinc),1.9,mg,373
