Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,282
"energía, total","860 (206)
							",kJ (kcal),236
"grasa, total (lipidos totales)",0.1,g,282
"proteina, total",4.29,g,282
agua (humedad),47.31,g,282
Hidratos de Carbono,,,
"fibra, dietetica total",7.9,g,282
carbohidratos,46.06,g,282
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",0.002,g,282
"ácidos grasos, poliinsaturados totales",0.043,g,282
ácidos grasos saturados totales,0.026,g,282
ácido graso 12:0 (láurico),-,-,-
ácido graso 14:0 (ácido mirístico),-,-,-
ácido graso 16:0 (ácido palmítico),-,-,-
ácido graso 18:0 (ácido esteárico),-,-,-
ácido graso 18:1 n-9 cis (ácido oléico),-,-,-
colesterol,0,mg,282
ácido graso 18:2,-,-,-
ácido graso 18:3,-,-,-
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,1,ug,282
Vitamina D,0,ug,38
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0.04,mg,282
"folato, total",22,ug,282
"equivalentes de niacina, totales",3.065,mg,282
riboflavina,0.106,mg,282
tiamina,0.122,mg,282
Vitamina B-12,0,ug,38
"Vitamina B-6, Total",0.614,mg,282
Vitamina C (ácido ascórbico),13.5,mg,282
Minerales,,,
calcio,34,mg,282
"hierro, total",7.04,mg,282
potasio,573,mg,282
magnesio,0.616,mg,282
sodio,21,mg,282
fósforo,101,mg,282
ioduro,2.6,ug,38
"selenio, total",0.7,ug,282
zinc (cinc),0.49,mg,282
